vin_1_10,county,city,state,zip_code,model_year,make,model,ev_type,cafv_type,electric_range,legislative_district,dol_vehicle_id,geocoded_column,electric_utility,_2020_census_tract
5YJ3E1EA2T,Lewis,Centralia,WA,98531,2026,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,20,295360194,"{'type': 'Point', 'coordinates': [-122.95266, 46.72895]}",BONNEVILLE POWER ADMINISTRATION||CITY OF CENTRALIA - (WA)|CITY OF TACOMA - (WA),53041970700
WBY63HG03T,Snohomish,Snohomish,WA,98296,2026,BMW,I5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,44,288792591,"{'type': 'Point', 'coordinates': [-122.15134, 47.88512]}",PUGET SOUND ENERGY INC,53061052121
KNDCR3L10T,King,Redmond,WA,98052,2026,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,48,293965444,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032313
7SAYGDEE6T,Snohomish,Lake Stevens,WA,98258,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,44,282666233,"{'type': 'Point', 'coordinates': [-122.06402, 48.01497]}",PUGET SOUND ENERGY INC,53061052606
7FCEHEB22T,Spokane,Airway Heights,WA,99001,2026,RIVIAN,EDV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,6,294916982,"{'type': 'Point', 'coordinates': [-117.59311, 47.6443]}",BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010401
JTJBCACB4T,King,Seattle,WA,98122,2026,LEXUS,RZ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,37,292742418,"{'type': 'Point', 'coordinates': [-122.30875, 47.60921]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008800
7SAYGDEE2T,Clark,Washougal,WA,98671,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,18,290691019,"{'type': 'Point', 'coordinates': [-122.35341, 45.57923]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040605
1GYKPNRL7T,Snohomish,Everett,WA,98208,2026,CADILLAC,LYRIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,21,287386032,"{'type': 'Point', 'coordinates': [-122.22478, 47.91564]}",PUGET SOUND ENERGY INC,53061041704
7SAYGDEE4T,Whatcom,Blaine,WA,98230,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,42,283134400,"{'type': 'Point', 'coordinates': [-122.74823, 48.99405]}",PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010410
7FCEHEB23T,Spokane,Airway Heights,WA,99001,2026,RIVIAN,EDV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,6,293754023,"{'type': 'Point', 'coordinates': [-117.59311, 47.6443]}",BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010401
JM3KKEHA2T,Pacific,Tokeland,WA,98590,2026,MAZDA,CX-90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,27,19,293111647,"{'type': 'Point', 'coordinates': [-123.99814, 46.71227]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 2 OF PACIFIC COUNTY,53049950301
3GN7DMRP4T,Kitsap,Port Orchard,WA,98367,2026,CHEVROLET,EQUINOX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,26,289559322,"{'type': 'Point', 'coordinates': [-122.68516, 47.50645]}",PUGET SOUND ENERGY INC,53035092102
3GN7DSRP2T,Whatcom,Bellingham,WA,98229,2026,CHEVROLET,EQUINOX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,40,293188864,"{'type': 'Point', 'coordinates': [-122.45692, 48.7471]}",PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000809
7JDDA3VL2T,King,Seattle,WA,98103,2026,VOLVO,EX90,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,43,292251900,"{'type': 'Point', 'coordinates': [-122.34301, 47.65918]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005000
7SAYGDEE3T,King,Duvall,WA,98019,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,45,287028808,"{'type': 'Point', 'coordinates': [-121.98609, 47.74068]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032402
7SAYGDEE4T,Spokane,Colbert,WA,99005,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,7,285911937,"{'type': 'Point', 'coordinates': [-117.35414, 47.83743]}",BONNEVILLE POWER ADMINISTRATION||INLAND POWER & LIGHT COMPANY,53063010305
7FCEHEB25T,Spokane,Airway Heights,WA,99001,2026,RIVIAN,EDV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,6,294589004,"{'type': 'Point', 'coordinates': [-117.59311, 47.6443]}",BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010401
7SAYGDEEXT,Skagit,Sedro-Woolley,WA,98284,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,39,286442971,"{'type': 'Point', 'coordinates': [-122.23857, 48.50879]}",PUGET SOUND ENERGY INC,53057951501
7SAYGAEE6T,Snohomish,Bothell,WA,98021,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,1,290886340,"{'type': 'Point', 'coordinates': [-122.17946, 47.80259]}",PUGET SOUND ENERGY INC,53061051937
7SAYGDED2T,King,Auburn,WA,98001,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,47,291620528,"{'type': 'Point', 'coordinates': [-122.28802, 47.30264]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029902
7JDDA3KLXT,Snohomish,Bothell,WA,98021,2026,VOLVO,EX90,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,1,291079022,"{'type': 'Point', 'coordinates': [-122.17946, 47.80259]}",PUGET SOUND ENERGY INC,53061051918
7SAYGDET3T,Grays Harbor,Pacific Beach,WA,98571,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,24,289669824,"{'type': 'Point', 'coordinates': [-124.20177, 47.20886]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF GRAYS HARBOR COUNTY,53027000202
7SAYGDEE7T,Pierce,Tacoma,WA,98445,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,29,293741787,"{'type': 'Point', 'coordinates': [-122.40872, 47.16568]}",BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||ELMHURST MUTUAL POWER & LIGHT CO|PENINSULA LIGHT COMPANY,53053071506
7SAYGDEE9T,Thurston,Olympia,WA,98513,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,2,282802362,"{'type': 'Point', 'coordinates': [-122.80933, 46.99531]}",PUGET SOUND ENERGY INC,53067012332
7G2CEHED7T,Benton,Kennewick,WA,99336,2026,TESLA,CYBERTRUCK,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,8,289507711,"{'type': 'Point', 'coordinates': [-119.11698, 46.20837]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53005010816
7FCEHEB27T,Spokane,Airway Heights,WA,99001,2026,RIVIAN,EDV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,6,297053074,"{'type': 'Point', 'coordinates': [-117.59311, 47.6443]}",BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010401
JTDACACU6T,Grays Harbor,Ocean Shores,WA,98569,2026,TOYOTA,PRIUS PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,44,24,283240989,"{'type': 'Point', 'coordinates': [-124.16408, 47.01156]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF GRAYS HARBOR COUNTY,53027000201
WBY53EJ02T,King,Seattle,WA,98117,2026,BMW,I7,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,36,293964023,"{'type': 'Point', 'coordinates': [-122.37275, 47.68968]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001702
7SAYGDED6T,Kitsap,Poulsbo,WA,98370,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,23,292254070,"{'type': 'Point', 'coordinates': [-122.64681, 47.73689]}",PUGET SOUND ENERGY INC,53035090502
7SAYGDEE9T,King,North Bend,WA,98045,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,5,294898901,"{'type': 'Point', 'coordinates': [-121.7831, 47.49348]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032704
1GYKPWRL5T,King,Kenmore,WA,98028,2026,CADILLAC,LYRIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,46,290072723,"{'type': 'Point', 'coordinates': [-122.24369, 47.75892]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022102
5YJ3E1EBXT,Pierce,Bonney Lake,WA,98391,2026,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,31,291998192,"{'type': 'Point', 'coordinates': [-122.17144, 47.19175]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070209
5XYADFS55T,Snohomish,Lake Stevens,WA,98258,2026,KIA,EV9,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,39,295501552,"{'type': 'Point', 'coordinates': [-122.06402, 48.01497]}",PUGET SOUND ENERGY INC,53061053505
3GN7DNRR5T,Pierce,Lakewood,WA,98499,2026,CHEVROLET,EQUINOX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,29,293042830,"{'type': 'Point', 'coordinates': [-122.51495, 47.16196]}",BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053071803
7SAYGDEE2T,King,Enumclaw,WA,98022,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,31,288157502,"{'type': 'Point', 'coordinates': [-121.99136, 47.20433]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031502
7SAYGAEE4T,King,Kent,WA,98031,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,33,292307536,"{'type': 'Point', 'coordinates': [-122.20125, 47.39318]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029207
5YJ3E1EA1T,King,Bellevue,WA,98027,2026,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,41,295666122,"{'type': 'Point', 'coordinates': [-122.03439, 47.5301]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025008
7SAYGAEE5T,Clark,Ridgefield,WA,98642,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,18,292036664,"{'type': 'Point', 'coordinates': [-122.74595, 45.81539]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040303
7SAYGDEE1T,Snohomish,Bothell,WA,98012,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,21,293935603,"{'type': 'Point', 'coordinates': [-122.20105, 47.84423]}",PUGET SOUND ENERGY INC,53061041703
7SAYGDEE3T,King,Maple Valley,WA,98038,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,5,289006777,"{'type': 'Point', 'coordinates': [-122.04526, 47.39394]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031604
7YAKNDDCXT,Clark,Camas,WA,98607,2026,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,18,295456598,"{'type': 'Point', 'coordinates': [-122.40177, 45.58705]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040608
5YJ3E1EB5T,King,Mercer Island,WA,98040,2026,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,41,293372089,"{'type': 'Point', 'coordinates': [-122.21238, 47.57816]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024602
WBS83FK04T,Pierce,Tacoma,WA,98402,2026,BMW,M5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,27,289715170,"{'type': 'Point', 'coordinates': [-122.44164, 47.25517]}",BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053061601
7SAYGDED3T,Grays Harbor,Mccleary,WA,98557,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,24,293472588,"{'type': 'Point', 'coordinates': [-123.26405, 47.04946]}",BONNEVILLE POWER ADMINISTRATION||CITY OF MCCLEARY - (WA),53027000600
7SAYGDEE9T,Whatcom,Bellingham,WA,98225,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,40,281734267,"{'type': 'Point', 'coordinates': [-122.47091, 48.75256]}",PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073001101
5XYAEFS5XT,Snohomish,Snohomish,WA,98296,2026,KIA,EV9,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,44,284015714,"{'type': 'Point', 'coordinates': [-122.15134, 47.88512]}",PUGET SOUND ENERGY INC,53061052122
7SAYGDEE9T,Snohomish,Bothell,WA,98021,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,1,294007535,"{'type': 'Point', 'coordinates': [-122.17946, 47.80259]}",PUGET SOUND ENERGY INC,53061051937
7SAYGDEE6T,Chelan,Manson,WA,98831,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,12,288131042,"{'type': 'Point', 'coordinates': [-120.16034, 47.8854]}",PUD NO 1 OF CHELAN COUNTY,53007960400
7SAYGDEE2T,Snohomish,Snohomish,WA,98296,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,1,291441314,"{'type': 'Point', 'coordinates': [-122.15134, 47.88512]}",PUGET SOUND ENERGY INC,53061052122
7YAKRDDC1T,Snohomish,Lake Stevens,WA,98258,2026,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,44,294123189,"{'type': 'Point', 'coordinates': [-122.06402, 48.01497]}",PUGET SOUND ENERGY INC,53061052606
7PDSGCBA3T,Whatcom,Bellingham,WA,98225,2026,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,40,286616774,"{'type': 'Point', 'coordinates': [-122.47091, 48.75256]}",PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073001101
7SAYGDEE5T,Benton,Kennewick,WA,99338,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,8,288714583,"{'type': 'Point', 'coordinates': [-119.1973, 46.19115]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53005010815
7JDDA3KLXT,Pierce,South Hill,WA,98373,2026,VOLVO,EX90,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,25,293020493,"{'type': 'Point', 'coordinates': [-122.2988, 47.13795]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053071307
7SAYGDED0T,King,Duvall,WA,98019,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,45,290278509,"{'type': 'Point', 'coordinates': [-121.98609, 47.74068]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032402
7SAYGDEE6T,King,Redmond,WA,98052,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,48,293054142,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022803
7SAYGDEE0T,King,Redmond,WA,98052,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,48,287896731,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032325
7SAYGDED4T,King,Redmond,WA,98052,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,48,283491512,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022902
7FCEHEB26T,Spokane,Airway Heights,WA,99001,2026,RIVIAN,EDV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,6,296756470,"{'type': 'Point', 'coordinates': [-117.59311, 47.6443]}",BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010401
JTM7ERAV9T,Island,Camano Island,WA,98282,2026,TOYOTA,RAV4 PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,52,10,292567516,"{'type': 'Point', 'coordinates': [-122.40049, 48.23986]}",BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53029971600
7SAYGDEE8T,Snohomish,Sultan,WA,98294,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,39,292823058,"{'type': 'Point', 'coordinates': [-121.81688, 47.8623]}",PUGET SOUND ENERGY INC,53061053802
7SAYGDED9T,Clark,Battle Ground,WA,98604,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,18,284936123,"{'type': 'Point', 'coordinates': [-122.5331, 45.78092]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040415
1GYC3RML6T,Island,Camano Island,WA,98282,2026,CADILLAC,VISTIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,10,287657562,"{'type': 'Point', 'coordinates': [-122.40049, 48.23986]}",BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53029971700
7FCEHEB25T,Spokane,Airway Heights,WA,99001,2026,RIVIAN,EDV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,6,294996404,"{'type': 'Point', 'coordinates': [-117.59311, 47.6443]}",BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010401
7SAXCDE53T,Pierce,Tacoma,WA,98409,2026,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,29,290784567,"{'type': 'Point', 'coordinates': [-122.47145, 47.20873]}",BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053062600
1GYKPWRL2T,Snohomish,Stanwood,WA,98292,2026,CADILLAC,LYRIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,10,293190292,"{'type': 'Point', 'coordinates': [-122.37265, 48.24159]}",BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53061053301
JTMBGAHB6T,Kittitas,Cle Elum,WA,98922,2026,TOYOTA,BZ WOODLAND,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,13,294028710,"{'type': 'Point', 'coordinates': [-120.93943, 47.195]}",PUGET SOUND ENERGY INC,53037975104
7SAYGDED1T,King,Redmond,WA,98052,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,48,290730149,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032313
7YAKRDDC3T,King,Seattle,WA,98122,2026,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,37,295757668,"{'type': 'Point', 'coordinates': [-122.30875, 47.60921]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008700
7SAYGDEE9T,Whatcom,Lynden,WA,98264,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,42,290865074,"{'type': 'Point', 'coordinates': [-122.45051, 48.94298]}",PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010600
3FMTK4SX6T,King,Bellevue,WA,98005,2026,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,41,290196658,"{'type': 'Point', 'coordinates': [-122.15821, 47.62184]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023601
7FCEHEB23T,Spokane,Airway Heights,WA,99001,2026,RIVIAN,EDV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,6,296486718,"{'type': 'Point', 'coordinates': [-117.59311, 47.6443]}",BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010401
WBY33HG08T,Snohomish,Bothell,WA,98021,2026,BMW,I5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,1,282475413,"{'type': 'Point', 'coordinates': [-122.17946, 47.80259]}",PUGET SOUND ENERGY INC,53061051937
